,t,mtd,C,P,Q,Qp
0,-11.107011070110689,43.37317308737739,0.0,37.27541753866221,6.097755548715176,0.0
1,-11.00701107011069,44.27146016954334,0.0,37.77539974029182,6.496060429251523,0.0
2,-10.90701107011069,45.17751638298549,0.0,38.277831293432406,6.899685089553078,0.0
3,-10.80701107011069,46.09124898866848,0.0,38.78259360446257,7.308655384205914,0.0
4,-10.70701107011069,47.01256245598687,0.0,39.28956722727586,7.722995228711008,0.0
5,-10.60701107011069,47.941356110565906,0.0,39.7986286566269,8.142727453939003,0.0
6,-10.507011070110691,48.87752474583562,0.0,40.30965118552775,8.567873560307872,0.0
7,-10.407011070110691,49.82095860369635,0.0,40.82250491751485,8.998453686181497,0.0
8,-10.307011070110692,50.77154318963417,0.0,41.337056675275186,9.43448651435899,0.0
9,-10.207011070110692,51.729159795344444,0.0,41.85317042268366,9.875989372660786,0.0
10,-10.107011070110692,52.69368518133257,0.0,42.370707073566756,10.322978107765813,0.0
11,-10.007011070110693,53.66499169794464,0.0,42.88952462837605,10.775467069568588,0.0
12,-9.907011070110693,54.6429473396032,0.0,43.40947825249616,11.233469087107038,0.0
13,-9.807011070110693,55.627415845237735,0.0,43.93042042680413,11.696995418433605,0.0
14,-9.707011070110694,56.61825662976781,0.0,44.45220084920054,12.16605578056727,0.0
15,-9.607011070110694,57.6153248904449,0.0,44.9746665946473,12.640658295797598,0.0
16,-9.507011070110694,58.6184718657432,0.0,45.497662445243535,13.12080942049967,0.0
17,-9.407011070110695,59.6275447526702,0.0,46.02103082402619,13.606513928644004,0.0
18,-9.307011070110695,60.642386803301434,0.0,46.544611925563984,14.097774877737454,0.0
19,-9.207011070110696,61.66283745017987,0.0,47.06824375592453,14.594593694255344,0.0
20,-9.107011070110696,62.68873236929184,0.0,47.591762307612136,15.09697006167971,0.0
21,-9.007011070110696,63.71990356489344,0.0,48.11500167997039,15.604901884923049,0.0
22,-8.907011070110697,64.75617958653541,0.0,48.63779426661889,16.118385319916516,0.0
23,-8.807011070110697,65.79738556854349,0.0,49.15997083474114,16.63741473380235,0.0
24,-8.707011070110697,66.8433432924874,0.0,49.68136062043787,17.161982672049536,0.0
25,-8.607011070110698,67.89387143411798,0.0,50.20179155926291,17.692079874855068,0.0
26,-8.507011070110698,68.94878565928211,0.0,50.721090404617634,18.227695254664475,0.0
27,-8.407011070110698,70.0078986735509,0.0,51.23908281107991,18.76881586247098,0.0
28,-8.307011070110699,71.07102043101612,0.0,51.75559353516985,19.315426895846276,0.0
29,-8.207011070110699,72.13795835380911,0.0,52.270446642237744,19.86751171157137,0.0
30,-8.1070110701107,73.20851730948554,0.0,52.78346554168241,20.425051767803136,0.0
31,-8.0070110701107,74.2824998738074,0.0,53.2944732196649,20.988026654142494,0.0
32,-7.9070110701107,75.3597065299251,0.0,53.803292426444024,21.556414103481085,0.0
33,-7.8070110701107005,76.43993569112635,0.0,54.309745751845206,22.130189939281152,0.0
34,-7.707011070110701,77.52298390890314,0.0,54.813655818982326,22.709328089920817,0.0
35,-7.607011070110701,78.60864605264933,0.0,55.31484545519504,23.293800597454297,0.0
36,-7.507011070110702,79.69671554092245,0.0,55.813137879711014,23.88357766121144,0.0
37,-7.407011070110702,80.78698446044935,0.0,56.30835686346983,24.478627596979514,0.0
38,-7.307011070110702,81.87924377710159,0.0,56.80032691701232,25.078916860089272,0.0
39,-7.207011070110703,82.97328352347715,0.0,57.28887346488649,25.684410058590654,0.0
40,-7.107011070110703,84.06889272632793,0.0,57.773822810565754,26.295069915762184,0.0
41,-7.007011070110703,85.16585980589907,0.0,58.25500248141304,26.910857324486038,0.0
42,-6.907011070110704,86.26397278622679,0.0,58.73224141956044,27.531731366666346,0.0
43,-6.807011070110704,87.36301943976295,0.0,59.205370118368506,28.157649321394437,0.0
44,-6.707011070110704,88.46278735957637,0.0,59.67422069149243,28.78856666808393,0.0
45,-6.607011070110705,89.56306415992907,0.0,60.138627052060805,29.42443710786827,0.0
46,-6.507011070110705,90.66363775151368,0.0,60.598425155246055,30.065212596267614,0.0
47,-6.4070110701107055,91.76429647716988,0.0,61.05345311792931,30.71084335924057,0.0
48,-6.307011070110706,92.8648292573628,0.0,61.50355134147904,31.36127791588377,0.0
49,-6.207011070110706,93.96502571053423,0.0,61.94856260852119,32.016463102013034,0.0
50,-6.1070110701107065,95.06467642817336,0.0,62.38833232773799,32.67634410043536,0.0
51,-6.007011070110707,96.16357311469956,0.0,62.822708646152215,33.340864468547345,0.0
52,-5.907011070110707,97.26150874596163,0.0,63.25154257843365,34.00996616752798,0.0
53,-5.807011070110708,98.35827765373227,0.0,63.674688066319504,34.68358958741276,0.0
54,-5.707011070110708,99.45367578401797,0.0,64.09200219668139,35.36167358733658,0.0
55,-5.607011070110708,100.54750084306738,0.0,64.50334531431089,36.0441555287565,0.0
56,-5.507011070110709,101.63955244882777,0.0,64.9085811381573,36.73097131067047,0.0
57,-5.407011070110709,102.72963220383505,0.0,65.30757680736825,37.422055396466796,0.0
58,-5.307011070110709,103.81754390593022,0.0,65.70020304630762,38.11734085962261,0.0
59,-5.20701107011071,104.903093704535,0.0,66.08633428014157,38.81675942439343,0.0
60,-5.10701107011071,105.98609023102122,0.0,66.4658487259865,39.52024150503471,0.0
61,-5.0070110701107104,107.06634468036945,0.0,66.83862844325282,40.22771623711664,0.0
62,-4.907011070110711,108.14367094195933,0.0,67.20455942216111,40.939111519798224,0.0
63,-4.807011070110711,109.21788579341936,0.0,67.5635317217672,41.65435407165214,0.0
64,-4.7070110701107115,110.28880898940041,0.0,67.91543952041317,42.373369468987235,0.0
