,t,mtd,C,P,Q,Qp
209,12.0,160.5203498776271,0.883609774609401,12.073995637711057,133.80443820385275,14.641916036063304
210,12.100000000000001,160.15653424542842,0.882699097149224,12.00197838348872,133.5442728373747,14.61028302456497
211,12.200000000000001,159.79357243204103,0.8817893582633592,11.931050428640184,133.28419656788947,14.57832543551137
212,12.3,159.43148045746165,0.880880556984481,11.86119568415799,133.02422730608097,14.546057467222694
213,12.4,159.07027381802487,0.8799726923462603,11.792398341936714,132.7643825960428,14.51349288004535
214,12.5,158.70996750082588,0.8790657633833646,11.724642869551092,132.50467962230047,14.480645008974319
215,12.600000000000001,158.35057599949417,0.8781597691314559,11.657914005649774,132.2451352166062,14.44752677723819
216,12.700000000000001,157.99211332897255,0.87725470862719,11.592196755286187,131.98576586463486,14.41415070905152
217,12.8,157.6345930367045,0.8763505809082157,11.527476384526807,131.72658771270238,14.380528939475314
218,12.9,157.27802822119003,0.8754473850131739,11.463738417089742,131.46761657401257,14.346673230087724
219,13.0,156.92243154497274,0.8745451199816956,11.400968629755575,131.20886793502112,14.31259498019605
220,13.100000000000001,156.56781524767325,0.8736437848544023,11.33915304795898,130.95035696166522,14.278305238049052
221,13.200000000000001,156.2141911590543,0.8727433786729041,11.278277941553762,130.69209850546196,14.243814712038581
222,13.3,155.86157070881282,0.8718439004797984,11.2183298200129,130.43410710957107,14.209133779228834
223,13.4,155.50996493954625,0.87094534931867,11.159295428469246,130.17639701465706,14.174272496419947
224,13.5,155.159384520638,0.8700477242340887,11.101161744100894,129.91898216461138,14.139240611925738
225,13.600000000000001,154.80983975840866,0.8691510242716098,11.04391597184133,129.66187621225785,14.104047574309469
226,13.700000000000001,154.46134060718978,0.8682552484777716,10.987545540428755,129.4050925249225,14.06870254183852
227,13.8,154.11389667946236,0.8673603959000955,10.932038098397937,129.1486441899039,14.033214391160529
228,13.9,153.76751725418788,0.8664664655870842,10.877381509838186,128.8925440198493,13.997591724500394
229,14.0,153.4222112897388,0.8655734565882213,10.823563851190498,128.63680455801435,13.96184288053397
230,14.100000000000001,153.07798743274287,0.86468136795397,10.770573407351506,128.3814380834403,13.925975941951107
231,14.200000000000001,152.73485402738908,0.8637901987357721,10.718398667987039,128.12645661603412,13.889998743367915
232,14.3,152.3928191245681,0.862899947986047,10.667028323930351,127.87187192155456,13.853918879083176
233,14.4,152.05189048859313,0.8620106147581906,10.616451263302825,127.61769551649394,13.817743708796359
234,14.5,151.7120756071618,0.8611221981065746,10.566656568244271,127.363938672891,13.781480366026514
235,14.600000000000001,151.37338170034027,0.8602346970865453,10.51763351158809,127.11061242305117,13.745135765701002
236,14.700000000000001,151.0358157279964,0.8593481107544224,10.46937155338911,126.85772756417283,13.70871661043447
237,14.8,150.69938439763217,0.8584624381674982,10.421860337608422,126.60529466289252,13.672229397131215
238,14.9,150.3640941713242,0.857577678384037,10.375089688768256,126.35332405972538,13.635680422830571
239,15.0,150.02995127195751,0.856693830463273,10.329049608599309,126.10182587340822,13.59907578994997
240,15.100000000000001,149.69696169233103,0.8558108934654104,10.283730273148432,125.85081000525882,13.562421413923767
241,15.200000000000001,149.3651312012863,0.8549288664516221,10.239122029577516,125.60028614336899,13.525723028339794
242,15.3,149.03446535036142,0.8540477484840483,10.195215393111365,125.35026376674254,13.488986190507507
243,15.4,148.70496948021702,0.853167538625796,10.152001044036489,125.10075214935446,13.452216286826062
244,15.5,148.37664872556007,0.8522882359409375,10.109469824614045,124.85176036407023,13.415418536875789
245,15.600000000000001,148.04950802246984,0.8514098394945101,10.067612736316821,124.60329728661824,13.378597999534776
246,15.700000000000001,147.723552114358,0.8505323483525143,10.026420936991808,124.35537159943158,13.34175957793463
247,15.8,147.39878555744733,0.8496557615819137,9.985885738040091,124.10799179540325,13.304908024003998
248,15.9,147.0752127263653,0.848780078250633,9.945998601675436,123.86116618158576,13.268047943104095
249,16.0,146.75283781889,0.8479052974275577,9.906751138182935,123.61490288278094,13.231183797926107
250,16.1,146.43166486078155,0.8470314181825331,9.868135103243,123.36920984507692,13.194319912461614
251,16.2,146.1116977121013,0.8461584395863632,9.830142395419355,123.12409483941737,13.157460477264568
252,16.3,145.792940071584,0.8452863607108092,9.792765053565413,122.87956546499808,13.120609553020522
253,16.400000000000002,145.47539548142703,0.8444151806285894,9.755995254316115,122.6356291526339,13.083771074477015
254,16.5,145.15906733192838,0.8435448984133778,9.7198253096103,122.39229316807281,13.046948854245258
255,16.6,144.84395886468812,0.8426755131398027,9.684247664278539,122.14956461506293,13.010146585346652
256,16.7,144.53007317876535,0.8418070238834466,9.64925489362395,121.9074504387994,12.973367846341999
257,16.8,144.21741323404783,0.8409394297208445,9.6148397011632,121.66595742887358,12.936616104011046
258,16.900000000000002,143.90598185555385,0.840072729729483,9.580994916299034,121.42509222238895,12.89989471686586
259,17.0,143.59578173743688,0.8392069229877998,9.54771349207432,121.18486130696485,12.863206938397735
260,17.1,143.286815446016,0.8383420085751822,9.514988502947721,120.94527102360053,12.826555919467754
261,17.2,142.97908542387705,0.8374779855719663,9.482813142633201,120.70632756960205,12.789944711641802
262,17.3,142.6725939943968,0.8366148530594361,9.451180721990015,120.46803700150754,12.753376270899262
263,17.400000000000002,142.36734336486373,0.8357526101198225,9.420084666925447,120.23040523783064,12.71685346010765
264,17.5,142.06333562999723,0.8348912558363022,9.389518516347517,119.99343806180013,12.680379051849574
265,17.6,141.76057277537768,0.8340307892929968,9.359475920157568,119.75714112404742,12.6439557311727
266,17.7,141.4590566800327,0.8331712095749719,9.329950637243185,119.52151994519141,12.6075860975981
267,17.8,141.1587891176833,0.8323125157682361,9.300936533445432,119.28657991828715,12.571272665950742
268,17.900000000000002,140.85977176328203,0.8314547069597398,9.272427579848092,119.05232631158414,12.535017871849796
269,18.0,140.56200619478804,0.8305977822373747,9.244417850861764,118.81876427091863,12.498824073007665
270,18.1,140.265493895869,0.8297417406899721,9.216901522401109,118.5858988221219,12.462693551346
271,18.2,139.97023625865506,0.828886581407303,9.18987287010941,118.35373487338623,12.426628515159411
272,18.3,139.6762345864399,0.8280323034800761,9.163326267590792,118.12227721761238,12.390631101236735
273,18.400000000000002,139.38349009709717,0.8271789059999372,9.137256184106882,117.89153053532554,12.354703377664757
274,18.5,139.09200392473235,0.8263263880594685,9.11165718349115,117.66149939626618,12.318847344975014
275,18.6,138.80177712200353,0.8254747487521873,9.086523922560453,117.4321882615138,12.283064937929291
276,18.7,138.51281066264082,0.8246239871725451,9.061851149356471,117.20360148578443,12.247358027499903
277,18.8,138.22510544365863,0.823774102415927,9.037633701573997,116.97574331951617,12.21172842256848
278,18.900000000000002,137.93866228747387,0.82292509357865,9.013866505026531,116.74861791090454,12.176177871542807
279,19.0,137.65348194642718,0.8220769597579627,8.990544571526065,116.52222930875146,12.140708066149646
280,19.1,137.3695651055965,0.821229700052044,8.967662997202446,116.29658146470611,12.10532064368796
281,19.200000000000003,137.08691238029408,0.8203833135600024,8.945216962162098,116.07167823364989,12.07001718448211
282,19.3,136.80552432018425,0.8195377993818748,8.923201728509392,115.84752337635345,12.034799215321398
283,19.400000000000002,136.52540141116748,0.8186931566186255,8.9016126389386,115.62412056134363,11.999668210885261
284,19.5,136.24654407716798,0.8178493843721456,8.880445115363658,115.40147336671957,11.964625595084742
285,19.6,135.9689526825797,0.8170064817452518,8.859694657378103,115.17958528220305,11.929672742998548
286,19.700000000000003,135.69262753757374,0.8161644478416853,8.839356839939262,114.95845971225552,11.894810985378982
287,19.8,135.41756889456568,0.815323281766111,8.819427313496742,114.73809997583808,11.86004160523084
288,19.900000000000002,135.14377695116778,0.8144829826241169,8.799901802347751,114.51850930860846,11.825365840211587
289,20.0,134.87125185220611,0.8136435495222123,8.780776103261498,114.29969086474924,11.790784884195382
290,20.1,134.59999369124145,0.8128049815678279,8.762046084251494,114.08164771859397,11.756299888395995
291,20.200000000000003,134.33000251207983,0.811967277869314,8.743707683361844,113.86438286623452,11.721911962483457
292,20.3,134.0612783132997,0.8111304375359397,8.725756906602976,113.64789922827562,11.687622178421112
293,20.400000000000002,133.7938210474571,0.8102944596778926,8.70818982741789,113.43219965052575,11.653431569513458
294,20.5,133.52763062115773,0.8094593434062769,8.6910025859117,113.2172869050076,11.61934113023843
