,t,mtd,C,P,Q,Qp
571,27.1,62.98503871436708,0.08276619835449822,0.21064671757257725,61.92420721748982,0.8501847793046775
572,27.200000000000003,62.93906900047951,0.08200868444635673,0.21138127099599952,61.885940076257796,0.8417476532257189
573,27.3,62.89369659539332,0.0812581036533378,0.21212282348030298,61.84817198989537,0.8334017820176559
574,27.400000000000002,62.84891582608327,0.08051439252021426,0.21287140950346226,61.81089836673826,0.8251460498415479
575,27.5,62.80472109447476,0.07977748817141123,0.21362706381541857,61.77411467401627,0.8169793566430708
576,27.6,62.761106876250636,0.07904732830527735,0.2143898214374072,61.737816436973034,0.8089006178401975
577,27.700000000000003,62.71806771990637,0.07832385118900409,0.2151597176609451,61.70199923815993,0.8009087640855017
578,27.8,62.67559824998421,0.07760699566443376,0.2159367880411076,61.66665871965925,0.7930027422838558
579,27.900000000000002,62.63369316146124,0.07689670113081734,0.2167210684018945,61.63179057910665,0.785181513952697
580,28.0,62.59234721832581,0.07619290753848623,0.21751259483587174,61.59739056864943,0.777444054840508
581,28.1,62.551555253562064,0.07549555538619244,0.21831140370188942,61.563454494891886,0.7697893549682903
582,28.200000000000003,62.511312168067256,0.07480458571566873,0.2191175316242578,61.52997821809253,0.7622164183504663
583,28.3,62.47161293058364,0.0741199401090308,0.21993101549054048,61.49695765208569,0.7547242630074132
584,28.400000000000002,62.432452579864055,0.07344156069243794,0.2207518924463035,61.464388765797615,0.7473119216201358
585,28.5,62.393826218270206,0.07276939011575025,0.221580199901541,61.432267578646574,0.7399784397220934
586,28.6,62.355729012459264,0.07210337155204516,0.22241597552743994,61.40059016100313,0.7327228759286922
587,28.700000000000003,62.31815619268713,0.07144344869325885,0.2232592572550302,61.36935263366296,0.725544301769132
588,28.8,62.28110305182446,0.07078956574502239,0.2241100832742262,61.338551167114574,0.7184418014356607
589,28.900000000000002,62.244564946633005,0.07014166742814999,0.22496849202912453,61.3081819824151,0.7114144721887808
590,29.0,62.20853729701094,0.06949969897415033,0.22583452221666547,61.27824135062121,0.7044614241730686
591,29.1,62.1730155816159,0.0688636061100773,0.22670821279129522,61.24872558964283,0.6975817791817758
592,29.200000000000003,62.13799533871356,0.06823333505875957,0.22758960296097158,61.219631064814685,0.6907746709379076
593,29.3,62.1034721652872,0.06760883253391212,0.22847873218605097,61.19095418823053,0.6840392448706251
594,29.400000000000002,62.06944171629419,0.06699004573570566,0.2293756401778885,61.16269141818241,0.6773746579338996
595,29.5,62.03589970691047,0.06637692235563283,0.23028036689163847,61.1348392607344,0.6707800792844266
596,29.6,62.002841908642786,0.06576941056229488,0.23119295253095767,61.10739426691574,0.6642546891960841
597,29.700000000000003,61.970264148110125,0.06516745899549285,0.2321134375475277,61.080353031820664,0.6577976787419385
598,29.8,61.938162307039306,0.06457101676409675,0.2330418626382207,61.05371219457564,0.651408249825447
599,29.900000000000002,61.9065323214502,0.06398003344139334,0.23397826874383781,61.02746843772773,0.645085614978631
600,30.0,61.875370181519024,0.0633944590626781,0.23492269704632934,61.00161848712277,0.6388289973499275
601,30.1,61.84467193320333,0.06281424412867767,0.23587518896207071,60.97615911305634,0.632637631184919
